
25th WORLD MASTERS POVERLIFTING CHAMPIONSHIPS.  CZE. OSTRAVA. 02-06.10.2007
DETAILED SCORESHEET
PL. ,   Lifters ,BY ,Nation ,Weight ,WF ,Lot ,All Squat ,All Bench press ,All Dead lift ,TOTAL ,W.pts. ,Pts.
Masters 1 ,  ,  ,  ,  ,  , 
 - 56 kg
12. ,Whymark Patrick ,1962 ,AUS ,99.00 ,0.6111 ,123 ,275.0 ,290.0 ,290.0 ,6 ,160.0 ,170.0 ,177.5 ,12 ,240.0 ,255.0 ,262.5 ,10 ,722.5 ,441.51 ,1
13. ,Anderson Edward ,1961 ,NZL ,97.70 ,0.6144 ,158 ,250.0 ,265.0 ,270.0 ,12 ,160.0 ,165.0 ,165.0 ,15 ,220.0 ,235.0 ,235.0 ,14 ,660.0 ,405.50 ,1
14. ,Bogdanov Valeri ,1959 ,EST ,95.20 ,0.6214 ,80 ,240.0 ,250.0 ,260.0 ,15 ,155.0 ,160.0 ,165.0 ,14 ,250.0 ,250.0 ,260.0 ,13 ,650.0 ,403.91 ,1
15. ,Rahimi Mohammadjavad ,1964 ,IRI ,95.50 ,0.6206 ,159 ,150.0 ,170.0 ,190.0 ,16 ,175.0 ,190.0 ,200.0 ,7 ,170.0 ,195.0 ,210.0 ,15 ,600.0 ,372.36 ,1
— ,Kinghorn Ian ,1959 ,GBR ,99.50 ,0.6098 ,180 ,250.0 ,255.0 ,260.0 ,14 ,220.0 ,220.0 ,220.0 ,Disq. ,   # ,   # ,   # ,Disq. ,Out ,— ,—
 - 110 kg
1. ,Calderini Manuel ,1963 ,LUX ,104.70 ,0.5982 ,124 ,302.5 ,312.5 ,317.5 ,1 ,182.5 ,190.0 ,195.0 ,5 ,295.0 ,305.0 ,312.5 ,1 ,817.5 ,489.02 ,12
2. ,Aalto Aulis ,1962 ,FIN ,109.20 ,0.5898 ,30 ,280.0 ,280.0 ,290.0 ,4 ,210.0 ,215.0 ,217.5 ,3 ,280.0 ,290.0 ,312.5 ,6 ,787.5 ,464.46 ,9
3. ,Ostlund Jan ,1964 ,SWE ,108.70 ,0.5907 ,33 ,260.0 ,280.0 ,290.0 ,3 ,207.5 ,207.5 ,212.5 ,4 ,250.0 ,270.0 ,280.0 ,5 ,777.5 ,459.26 ,8
4. ,Lousich Steve ,1965 ,NZL ,109.50 ,0.5893 ,121 ,275.0 ,290.0 ,302.5 ,5 ,225.0 ,232.5 ,242.5 ,1 ,230.0 ,242.5 ,250.0 ,7 ,772.5 ,455.23 ,7
